,time,open,high,low,close,tick_volume,spread,real_volume
0,2012-01-02 00:00:00,1.29443,1.29525,1.2922,1.29307,3601,18,0
1,2012-01-02 04:00:00,1.29308,1.29464,1.29206,1.29304,4672,13,0
2,2012-01-02 08:00:00,1.29303,1.29681,1.29257,1.29452,11304,10,0
3,2012-01-02 12:00:00,1.29454,1.29512,1.29224,1.29319,9752,7,0
4,2012-01-02 16:00:00,1.29321,1.29413,1.29168,1.2925900000000001,6615,5,0
5,2012-01-02 20:00:00,1.2925900000000001,1.2935400000000001,1.29212,1.29338,4545,12,0
6,2012-01-03 00:00:00,1.29337,1.29882,1.2931599999999999,1.29779,8603,12,0
7,2012-01-03 04:00:00,1.29778,1.2993299999999999,1.29714,1.29824,8595,7,0
8,2012-01-03 08:00:00,1.29822,1.30427,1.29738,1.30368,19451,7,0
9,2012-01-03 12:00:00,1.30359,1.30586,1.30114,1.30324,19218,7,0
10,2012-01-03 16:00:00,1.3032599999999999,1.30762,1.30311,1.30713,17312,5,0
11,2012-01-03 20:00:00,1.30712,1.30728,1.30458,1.3050899999999999,9082,11,0
12,2012-01-04 00:00:00,1.3050899999999999,1.30554,1.3023799999999999,1.30261,7760,12,0
13,2012-01-04 04:00:00,1.30261,1.3043,1.30221,1.30416,8702,5,0
14,2012-01-04 08:00:00,1.30417,1.30719,1.30048,1.30136,18894,6,0
15,2012-01-04 12:00:00,1.30136,1.3017400000000001,1.29311,1.2956699999999999,20275,6,0
16,2012-01-04 16:00:00,1.29568,1.29581,1.28974,1.29462,15923,7,0
17,2012-01-04 20:00:00,1.29461,1.29482,1.29334,1.29361,8999,9,0
18,2012-01-05 00:00:00,1.29359,1.294,1.29129,1.29308,9857,12,0
19,2012-01-05 04:00:00,1.29308,1.29322,1.29096,1.29178,10560,6,0
20,2012-01-05 08:00:00,1.2918,1.29434,1.283,1.28319,21859,6,0
21,2012-01-05 12:00:00,1.28318,1.28471,1.27837,1.28027,21668,6,0
22,2012-01-05 16:00:00,1.28027,1.28144,1.27769,1.27867,18224,5,0
23,2012-01-05 20:00:00,1.27858,1.27969,1.27702,1.27904,10104,11,0
24,2012-01-06 00:00:00,1.27907,1.2797100000000001,1.27844,1.27945,7845,12,0
25,2012-01-06 04:00:00,1.27943,1.27983,1.2763,1.27798,9261,7,0
26,2012-01-06 08:00:00,1.27797,1.28121,1.27667,1.27922,18186,6,0
27,2012-01-06 12:00:00,1.27921,1.2805900000000001,1.2704900000000001,1.27158,20602,6,0
28,2012-01-06 16:00:00,1.27156,1.27312,1.26972,1.27218,16427,6,0
29,2012-01-06 20:00:00,1.27217,1.27306,1.27162,1.27188,5805,10,0
30,2012-01-09 00:00:00,1.26923,1.26966,1.26661,1.26929,9869,12,0
31,2012-01-09 04:00:00,1.2692999999999999,1.27281,1.26849,1.27198,8756,5,0
32,2012-01-09 08:00:00,1.27196,1.27848,1.27194,1.27619,19361,6,0
33,2012-01-09 12:00:00,1.27618,1.27733,1.27256,1.27373,19284,6,0
34,2012-01-09 16:00:00,1.27373,1.27518,1.2720099999999999,1.27504,16263,5,0
35,2012-01-09 20:00:00,1.27503,1.27766,1.27492,1.27686,8088,11,0
36,2012-01-10 00:00:00,1.27682,1.27803,1.2760799999999999,1.27648,8737,12,0
37,2012-01-10 04:00:00,1.27647,1.27958,1.27647,1.2785,9354,12,0
38,2012-01-10 08:00:00,1.2784900000000001,1.28088,1.27424,1.27986,18958,6,0
39,2012-01-10 12:00:00,1.27984,1.28174,1.2763,1.2785,17605,6,0
40,2012-01-10 16:00:00,1.27851,1.28014,1.2763200000000001,1.27795,14435,7,0
41,2012-01-10 20:00:00,1.27794,1.27921,1.2768,1.27708,7786,12,0
42,2012-01-11 00:00:00,1.27708,1.27744,1.27284,1.27375,8993,12,0
43,2012-01-11 04:00:00,1.27374,1.27592,1.27356,1.27572,8002,6,0
44,2012-01-11 08:00:00,1.2757100000000001,1.27893,1.27435,1.2760799999999999,18286,6,0
45,2012-01-11 12:00:00,1.2760799999999999,1.2760799999999999,1.26723,1.26733,21695,6,0
46,2012-01-11 16:00:00,1.26734,1.27074,1.26619,1.2702200000000001,18428,6,0
47,2012-01-11 20:00:00,1.27021,1.27105,1.26928,1.27075,8108,11,0
48,2012-01-12 00:00:00,1.2708,1.27272,1.27017,1.27261,8701,12,0
49,2012-01-12 04:00:00,1.2726,1.2726199999999999,1.27073,1.27164,7970,5,0
50,2012-01-12 08:00:00,1.27163,1.2763,1.26994,1.27576,20299,7,0
51,2012-01-12 12:00:00,1.27576,1.28205,1.27142,1.28185,20784,7,0
52,2012-01-12 16:00:00,1.28186,1.28442,1.27888,1.28328,17920,6,0
53,2012-01-12 20:00:00,1.2833,1.2833700000000001,1.28077,1.28136,8726,12,0
54,2012-01-13 00:00:00,1.28135,1.2823,1.2810000000000001,1.28208,7195,12,0
55,2012-01-13 04:00:00,1.28209,1.28778,1.28147,1.28598,11066,6,0
56,2012-01-13 08:00:00,1.28598,1.28736,1.27741,1.27917,21296,7,0
